bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U2-S4-NOTE-EX04,MATH,2,2.4,notes_example,notes,pair_4_ex,current,2,"Differentiate functions using the power, constant, sum, difference, constant-multiple, and selected basic trigonometric, exponential, and logarithmic rules.",I can differentiate mixed basic-rule expressions and use a derivative to determine a tangent-line slope.,"AP Topics 2.5, 2.6, 2.7",error_analysis,explanation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U2-S4-NOTE-YTI04,MATH,2,2.4,notes_you_try_it,notes,pair_4_yti,current,2,"Differentiate functions using the power, constant, sum, difference, constant-multiple, and selected basic trigonometric, exponential, and logarithmic rules.",I can differentiate mixed basic-rule expressions and use a derivative to determine a tangent-line slope.,"AP Topics 2.5, 2.6, 2.7",error_analysis,explanation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U2-S5-NOTE-EX01,MATH,2,2.5,notes_example,notes,pair_1_ex,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",product_rule,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; EX.
U2-S5-NOTE-YTI01,MATH,2,2.5,notes_you_try_it,notes,pair_1_yti,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",product_rule,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U2-S5-NOTE-EX02,MATH,2,2.5,notes_example,notes,pair_2_ex,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",quotient_rule,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; EX.
U2-S5-NOTE-YTI02,MATH,2,2.5,notes_you_try_it,notes,pair_2_yti,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",quotient_rule,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U2-S5-NOTE-EX03,MATH,2,2.5,notes_example,notes,pair_3_ex,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",table_rule_application,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; EX.
U2-S5-NOTE-YTI03,MATH,2,2.5,notes_you_try_it,notes,pair_3_yti,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",table_rule_application,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U2-S5-NOTE-EX04,MATH,2,2.5,notes_example,notes,pair_4_ex,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",product_tangent,equation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U2-S5-NOTE-YTI04,MATH,2,2.5,notes_you_try_it,notes,pair_4_yti,current,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.","I can differentiate mixed products and quotients, select an efficient rule, and apply a derivative to a tangent-line problem.","AP Topics 2.8, 2.9, 2.10",product_tangent,equation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U2-S1-PS1-C01,MATH,2,2.1,practice_set_1,practice,ps1_c01,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,average_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-C02,MATH,2,2.1,practice_set_1,practice,ps1_c02,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,table_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-C03,MATH,2,2.1,practice_set_1,practice,ps1_c03,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,shrinking_intervals,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-C04,MATH,2,2.1,practice_set_1,practice,ps1_c04,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,context_rate,rate_with_units,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-C05,MATH,2,2.1,practice_set_1,practice,ps1_c05,current,1,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,difference_quotient,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-L01,MATH,2,2.1,practice_set_1,practice,ps1_l01,last,2,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,limit,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-L02,MATH,2,2.1,practice_set_1,practice,ps1_l02,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,asymptote,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-L03,MATH,2,2.1,practice_set_1,practice,ps1_l03,last,2,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,ivt,explanation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-L04,MATH,2,2.1,practice_set_1,practice,ps1_l04,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,one_sided_limits,yes_no,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-L05,MATH,2,2.1,practice_set_1,practice,ps1_l05,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,limit_at_infinity,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M01,MATH,2,2.1,practice_set_1,practice,ps1_m01,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,average_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M02,MATH,2,2.1,practice_set_1,practice,ps1_m02,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,slope,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M03,MATH,2,2.1,practice_set_1,practice,ps1_m03,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,continuity,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M04,MATH,2,2.1,practice_set_1,practice,ps1_m04,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,function_operations,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M05,MATH,2,2.1,practice_set_1,practice,ps1_m05,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,function_evaluation,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M06,MATH,2,2.1,practice_set_1,practice,ps1_m06,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,algebra,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M07,MATH,2,2.1,practice_set_1,practice,ps1_m07,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,algebraic_limit,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M08,MATH,2,2.1,practice_set_1,practice,ps1_m08,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,average_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M09,MATH,2,2.1,practice_set_1,practice,ps1_m09,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,slope,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS1-M10,MATH,2,2.1,practice_set_1,practice,ps1_m10,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 2.1,continuity,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-C01,MATH,2,2.1,practice_set_2,practice,ps2_c01,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,average_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-C02,MATH,2,2.1,practice_set_2,practice,ps2_c02,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,table_rate,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-C03,MATH,2,2.1,practice_set_2,practice,ps2_c03,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,shrinking_intervals,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-C04,MATH,2,2.1,practice_set_2,practice,ps2_c04,current,2,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,context_rate,rate_with_units,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-C05,MATH,2,2.1,practice_set_2,practice,ps2_c05,current,1,Connect average rate of change and secant slopes to instantaneous rate of change and tangent slope estimates.,I can estimate tangent slope from shrinking intervals and interpret average and instantaneous rates in a shared context.,AP Topic 2.1,difference_quotient,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-L01,MATH,2,2.1,practice_set_2,practice,ps2_l01,last,2,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,limit,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-L02,MATH,2,2.1,practice_set_2,practice,ps2_l02,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,asymptote,expression,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-L03,MATH,2,2.1,practice_set_2,practice,ps2_l03,last,2,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,ivt,explanation,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-L04,MATH,2,2.1,practice_set_2,practice,ps2_l04,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,one_sided_limits,yes_no,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U2-S1-PS2-L05,MATH,2,2.1,practice_set_2,practice,ps2_l05,last,1,Unit 1 asymptotic behavior and Intermediate Value Theorem reasoning,Retrieve and apply the most recent prerequisite learning.,AP Topic 2.1,limit_at_infinity,numeric,,Assessment Plan + Course Framework; AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
