bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U5-S2-NOTE-EX02,MATH,5,5.2,notes_example,notes,pair_2_ex,current,2,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",first_derivative_test,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; EX.
U5-S2-NOTE-YTI02,MATH,5,5.2,notes_you_try_it,notes,pair_2_yti,current,2,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",increasing_intervals,intervals,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; YTI.
U5-S2-NOTE-EX03,MATH,5,5.2,notes_example,notes,pair_3_ex,current,2,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",increasing_intervals,intervals,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; EX.
U5-S2-NOTE-YTI03,MATH,5,5.2,notes_you_try_it,notes,pair_3_yti,current,2,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",graph_of_first_derivative,intervals,u5_s2_note_yti03_fprime_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; YTI.
U5-S2-NOTE-EX04,MATH,5,5.2,notes_example,notes,pair_4_ex,current,2,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",graph_of_first_derivative,intervals,u5_s2_note_ex04_fprime_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; EX.
U5-S2-NOTE-YTI04,MATH,5,5.2,notes_you_try_it,notes,pair_4_yti,current,3,Use the sign of the first derivative to determine intervals of increase/decrease and classify local extrema with the first derivative test.,I can build and interpret a first-derivative sign chart and justify local extrema from derivative sign changes.,"AP Topics 5.3, 5.4",monotonicity_claim_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; YTI.
U5-S3-NOTE-EX01,MATH,5,5.3,notes_example,notes,pair_1_ex,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",second_derivative_sign_chart,intervals,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; EX.
U5-S3-NOTE-YTI01,MATH,5,5.3,notes_you_try_it,notes,pair_1_yti,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",inflection_candidates,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; YTI.
U5-S3-NOTE-EX02,MATH,5,5.3,notes_example,notes,pair_2_ex,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",inflection_candidates,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; EX.
U5-S3-NOTE-YTI02,MATH,5,5.3,notes_you_try_it,notes,pair_2_yti,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",second_derivative_test,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; YTI.
U5-S3-NOTE-EX03,MATH,5,5.3,notes_example,notes,pair_3_ex,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",second_derivative_test,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; EX.
U5-S3-NOTE-YTI03,MATH,5,5.3,notes_you_try_it,notes,pair_3_yti,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",graph_of_second_derivative,intervals,u5_s3_note_yti03_fdoubleprime_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; YTI.
U5-S3-NOTE-EX04,MATH,5,5.3,notes_example,notes,pair_4_ex,current,2,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",graph_of_second_derivative,intervals,u5_s3_note_ex04_fdoubleprime_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; EX.
U5-S3-NOTE-YTI04,MATH,5,5.3,notes_you_try_it,notes,pair_4_yti,current,3,"Use second-derivative information to determine concavity, identify inflection points, and apply the second derivative test when appropriate.",I can analyze concavity from $f''$ and classify extrema using a qualified second derivative test.,"AP Topics 5.6, 5.7",inflection_claim_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; YTI.
U5-S4-NOTE-EX01,MATH,5,5.4,notes_example,notes,pair_1_ex,current,2,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",derivative_table_connections,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; EX.
U5-S4-NOTE-YTI01,MATH,5,5.4,notes_you_try_it,notes,pair_1_yti,current,3,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",f_fprime_connection,constructed_response,u5_s4_note_yti01_fprime_connection.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; YTI.
U5-S4-NOTE-EX02,MATH,5,5.4,notes_example,notes,pair_2_ex,current,3,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",f_fprime_connection,constructed_response,u5_s4_note_ex02_fprime_connection.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; EX.
U5-S4-NOTE-YTI02,MATH,5,5.4,notes_you_try_it,notes,pair_2_yti,current,2,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",multi_derivative_connection,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; YTI.
U5-S4-NOTE-EX03,MATH,5,5.4,notes_example,notes,pair_3_ex,current,2,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",multi_derivative_connection,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; EX.
U5-S4-NOTE-YTI03,MATH,5,5.4,notes_you_try_it,notes,pair_3_yti,current,3,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",triple_representation_synthesis,constructed_response,u5_s4_note_yti03_triple_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; YTI.
U5-S4-NOTE-EX04,MATH,5,5.4,notes_example,notes,pair_4_ex,current,3,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",triple_representation_synthesis,constructed_response,u5_s4_note_ex04_triple_graph.png,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; EX.
U5-S4-NOTE-YTI04,MATH,5,5.4,notes_you_try_it,notes,pair_4_yti,current,3,"Connect the behavior of $f$, $f'$, and $f''$ across graphical, numerical, analytical, and implicit representations.","I can match derivative-related features and predict missing behavior in one representation from information about $f$, $f'$, or $f''$.","AP Topics 5.8, 5.9, 5.12",graph_match_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; YTI.
U5-S5-NOTE-EX01,MATH,5,5.5,notes_example,notes,pair_1_ex,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",rectangle_optimization,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; EX.
U5-S5-NOTE-YTI01,MATH,5,5.5,notes_you_try_it,notes,pair_1_yti,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",fencing_optimization,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 1; YTI.
U5-S5-NOTE-EX02,MATH,5,5.5,notes_example,notes,pair_2_ex,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",fencing_optimization,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; EX.
U5-S5-NOTE-YTI02,MATH,5,5.5,notes_you_try_it,notes,pair_2_yti,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",box_optimization,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 2; YTI.
U5-S5-NOTE-EX03,MATH,5,5.5,notes_example,notes,pair_3_ex,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",box_optimization,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; EX.
U5-S5-NOTE-YTI03,MATH,5,5.5,notes_you_try_it,notes,pair_3_yti,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",product_optimization,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 3; YTI.
U5-S5-NOTE-EX04,MATH,5,5.5,notes_example,notes,pair_4_ex,current,2,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",product_optimization,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; EX.
U5-S5-NOTE-YTI04,MATH,5,5.5,notes_you_try_it,notes,pair_4_yti,current,3,"Model optimization situations with quantities, constraints, and objective functions, then use calculus-based reasoning to identify and justify optimal values.",I can construct an objective function from a context and justify a maximum or minimum with calculus and feasible-domain reasoning.,"AP Topics 5.10, 5.11",optimization_justification_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",Notes pair 4; YTI.
U5-S1-PS1-C01,MATH,5,5.1,practice_set_1,practice,ps1_c01,current,2,"Apply the Mean Value Theorem and Extreme Value Theorem with appropriate hypotheses and conclusions, and identify critical points and local or global extrema.",I can verify theorem hypotheses on an interval and use critical points and endpoints to analyze local and absolute extrema.,"AP Topics 5.1, 5.2",mvt_conditions,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-C02,MATH,5,5.1,practice_set_1,practice,ps1_c02,current,1,"Apply the Mean Value Theorem and Extreme Value Theorem with appropriate hypotheses and conclusions, and identify critical points and local or global extrema.",I can verify theorem hypotheses on an interval and use critical points and endpoints to analyze local and absolute extrema.,"AP Topics 5.1, 5.2",critical_numbers,expression,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-C03,MATH,5,5.1,practice_set_1,practice,ps1_c03,current,2,"Apply the Mean Value Theorem and Extreme Value Theorem with appropriate hypotheses and conclusions, and identify critical points and local or global extrema.",I can verify theorem hypotheses on an interval and use critical points and endpoints to analyze local and absolute extrema.,"AP Topics 5.1, 5.2",closed_interval_extrema,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-C04,MATH,5,5.1,practice_set_1,practice,ps1_c04,current,3,"Apply the Mean Value Theorem and Extreme Value Theorem with appropriate hypotheses and conclusions, and identify critical points and local or global extrema.",I can verify theorem hypotheses on an interval and use critical points and endpoints to analyze local and absolute extrema.,"AP Topics 5.1, 5.2",critical_point_claim_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-C05,MATH,5,5.1,practice_set_1,practice,ps1_c05,current,1,"Apply the Mean Value Theorem and Extreme Value Theorem with appropriate hypotheses and conclusions, and identify critical points and local or global extrema.",I can verify theorem hypotheses on an interval and use critical points and endpoints to analyze local and absolute extrema.,"AP Topics 5.1, 5.2",mvt_conclusion,expression,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-L01,MATH,5,5.1,practice_set_1,practice,ps1_l01,last,3,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms with required conditions.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 5.1, 5.2",lhospital_condition_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-L02,MATH,5,5.1,practice_set_1,practice,ps1_l02,last,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms with required conditions.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 5.1, 5.2",local_linearity,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-L03,MATH,5,5.1,practice_set_1,practice,ps1_l03,last,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms with required conditions.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 5.1, 5.2",linearization,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-L04,MATH,5,5.1,practice_set_1,practice,ps1_l04,last,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms with required conditions.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 5.1, 5.2",lhospital_application,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-L05,MATH,5,5.1,practice_set_1,practice,ps1_l05,last,3,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms with required conditions.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 5.1, 5.2",lhospital_condition_critique,constructed_response,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M01,MATH,5,5.1,practice_set_1,practice,ps1_m01,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",linearization_retrieval,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M02,MATH,5,5.1,practice_set_1,practice,ps1_m02,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",lhospital_condition_retrieval,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M03,MATH,5,5.1,practice_set_1,practice,ps1_m03,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",motion_sign_retrieval,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M04,MATH,5,5.1,practice_set_1,practice,ps1_m04,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",limit_retrieval,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M05,MATH,5,5.1,practice_set_1,practice,ps1_m05,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",rate_meaning_retrieval,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M06,MATH,5,5.1,practice_set_1,practice,ps1_m06,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",product_rule_retrieval,expression,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M07,MATH,5,5.1,practice_set_1,practice,ps1_m07,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",derivative_rule_retrieval,expression,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M08,MATH,5,5.1,practice_set_1,practice,ps1_m08,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",units_interpretation,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M09,MATH,5,5.1,practice_set_1,practice,ps1_m09,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",linearization_retrieval,numeric,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
U5-S1-PS1-M10,MATH,5,5.1,practice_set_1,practice,ps1_m10,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,I can retrieve durable prerequisite learning that supports graph analysis.,"AP Topics 5.1, 5.2",lhospital_condition_retrieval,text,,"Unit 5 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides used for representation and rigor only, with no published wording copied.",
