bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U3-S2-NOTE-EX02,MATH,3,3.2,notes_example,notes,pair_2_ex,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",product_chain,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; EX.
U3-S2-NOTE-YTI02,MATH,3,3.2,notes_you_try_it,notes,pair_2_yti,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",product_chain,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U3-S2-NOTE-EX03,MATH,3,3.2,notes_example,notes,pair_3_ex,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",second_derivative,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; EX.
U3-S2-NOTE-YTI03,MATH,3,3.2,notes_you_try_it,notes,pair_3_yti,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",second_derivative,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U3-S2-NOTE-EX04,MATH,3,3.2,notes_example,notes,pair_4_ex,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",mixed_table,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U3-S2-NOTE-YTI04,MATH,3,3.2,notes_you_try_it,notes,pair_4_yti,current,2,"Select and combine product, quotient, chain, and core derivative rules in mixed expressions and use higher-order derivative notation.",I can choose an efficient sequence of derivative rules for nested products or quotients and use first- and higher-order derivative notation precisely.,"AP Topics 3.5, 3.6",mixed_table,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U3-S3-NOTE-EX01,MATH,3,3.3,notes_example,notes,pair_1_ex,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_basic,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; EX.
U3-S3-NOTE-YTI01,MATH,3,3.3,notes_you_try_it,notes,pair_1_yti,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_basic,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U3-S3-NOTE-EX02,MATH,3,3.3,notes_example,notes,pair_2_ex,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_product,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; EX.
U3-S3-NOTE-YTI02,MATH,3,3.3,notes_you_try_it,notes,pair_2_yti,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_product,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U3-S3-NOTE-EX03,MATH,3,3.3,notes_example,notes,pair_3_ex,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_tangent_slope,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; EX.
U3-S3-NOTE-YTI03,MATH,3,3.3,notes_you_try_it,notes,pair_3_yti,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_tangent_slope,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U3-S3-NOTE-EX04,MATH,3,3.3,notes_example,notes,pair_4_ex,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_tangent_line,equation,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U3-S3-NOTE-YTI04,MATH,3,3.3,notes_you_try_it,notes,pair_4_yti,current,2,"Differentiate implicit relations, solve for $dy/dx$, and use the result in tangent-line situations.","I can include the required $dy/dx$ factors, solve an implicit derivative equation, and use it to find a tangent slope or tangent line.",AP Topic 3.2,implicit_tangent_line,equation,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U3-S4-NOTE-EX01,MATH,3,3.4,notes_example,notes,pair_1_ex,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_table_relation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; EX.
U3-S4-NOTE-YTI01,MATH,3,3.4,notes_you_try_it,notes,pair_1_yti,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_table_relation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U3-S4-NOTE-EX02,MATH,3,3.4,notes_example,notes,pair_2_ex,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_equation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; EX.
U3-S4-NOTE-YTI02,MATH,3,3.4,notes_you_try_it,notes,pair_2_yti,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_equation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U3-S4-NOTE-EX03,MATH,3,3.4,notes_example,notes,pair_3_ex,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_trig_asin,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; EX.
U3-S4-NOTE-YTI03,MATH,3,3.4,notes_you_try_it,notes,pair_3_yti,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_trig_asin,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U3-S4-NOTE-EX04,MATH,3,3.4,notes_example,notes,pair_4_ex,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_trig_atan,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U3-S4-NOTE-YTI04,MATH,3,3.4,notes_you_try_it,notes,pair_4_yti,current,2,"Determine derivatives of inverse functions from equations, tables, and graphs, and apply inverse trigonometric derivative rules.","I can match corresponding function/inverse values, use reciprocal derivative relationships, and differentiate inverse-trigonometric compositions.","AP Topics 3.3, 3.4",inverse_trig_atan,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U3-S5-NOTE-EX01,MATH,3,3.5,notes_example,notes,pair_1_ex,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,higher_order,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; EX.
U3-S5-NOTE-YTI01,MATH,3,3.5,notes_you_try_it,notes,pair_1_yti,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,higher_order,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U3-S5-NOTE-EX02,MATH,3,3.5,notes_example,notes,pair_2_ex,current,3,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,strategy_sequence,constructed_response,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; EX.
U3-S5-NOTE-YTI02,MATH,3,3.5,notes_you_try_it,notes,pair_2_yti,current,3,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,strategy_sequence,constructed_response,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U3-S5-NOTE-EX03,MATH,3,3.5,notes_example,notes,pair_3_ex,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,motion_preview,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; EX.
U3-S5-NOTE-YTI03,MATH,3,3.5,notes_you_try_it,notes,pair_3_yti,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,motion_preview,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U3-S5-NOTE-EX04,MATH,3,3.5,notes_example,notes,pair_4_ex,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,higher_order_evaluation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; EX.
U3-S5-NOTE-YTI04,MATH,3,3.5,notes_you_try_it,notes,pair_4_yti,current,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections to solve mixed derivative problems efficiently and accurately.","I can build and defend a derivative strategy for unfamiliar expressions, compute higher-order derivatives, and connect first and second derivatives to early motion meaning.",Unit 2-3 synthesis,higher_order_evaluation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U3-S1-PS1-C01,MATH,3,3.1,practice_set_1,practice,ps1_c01,current,1,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_structure,short_response,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-C02,MATH,3,3.1,practice_set_1,practice,ps1_c02,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_power,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-C03,MATH,3,3.1,practice_set_1,practice,ps1_c03,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_trig,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-C04,MATH,3,3.1,practice_set_1,practice,ps1_c04,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_core,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-C05,MATH,3,3.1,practice_set_1,practice,ps1_c05,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,nested_chain,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-L01,MATH,3,3.1,practice_set_1,practice,ps1_l01,last,1,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,rule_recognition,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-L02,MATH,3,3.1,practice_set_1,practice,ps1_l02,last,1,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,basic_derivative,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-L03,MATH,3,3.1,practice_set_1,practice,ps1_l03,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,product_rule,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-L04,MATH,3,3.1,practice_set_1,practice,ps1_l04,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,quotient_rule,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-L05,MATH,3,3.1,practice_set_1,practice,ps1_l05,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,table_product,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M01,MATH,3,3.1,practice_set_1,practice,ps1_m01,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,average_rate,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M02,MATH,3,3.1,practice_set_1,practice,ps1_m02,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,slope,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M03,MATH,3,3.1,practice_set_1,practice,ps1_m03,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,continuity,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M04,MATH,3,3.1,practice_set_1,practice,ps1_m04,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,function_operations,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M05,MATH,3,3.1,practice_set_1,practice,ps1_m05,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,function_evaluation,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M06,MATH,3,3.1,practice_set_1,practice,ps1_m06,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,algebra,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M07,MATH,3,3.1,practice_set_1,practice,ps1_m07,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,algebraic_limit,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M08,MATH,3,3.1,practice_set_1,practice,ps1_m08,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,average_rate,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M09,MATH,3,3.1,practice_set_1,practice,ps1_m09,mastery,1,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,slope,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS1-M10,MATH,3,3.1,practice_set_1,practice,ps1_m10,mastery,2,Function notation and graph interpretation; algebraic manipulation; limit meaning and notation; rate-of-change reasoning.,Retrieve durable prerequisite learning that supports derivative reasoning.,AP Topic 3.1,continuity,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-C01,MATH,3,3.1,practice_set_2,practice,ps2_c01,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_trig,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-C02,MATH,3,3.1,practice_set_2,practice,ps2_c02,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_core,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-C03,MATH,3,3.1,practice_set_2,practice,ps2_c03,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,nested_chain,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-C04,MATH,3,3.1,practice_set_2,practice,ps2_c04,current,2,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_table,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-C05,MATH,3,3.1,practice_set_2,practice,ps2_c05,current,1,Differentiate composite functions by identifying outer and inner structure and applying the chain rule with accurate notation.,I can differentiate composite and nested functions by tracing outer/inner structure and multiplying by each required inner derivative.,AP Topic 3.1,chain_structure,short_response,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-L01,MATH,3,3.1,practice_set_2,practice,ps2_l01,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,product_rule,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-L02,MATH,3,3.1,practice_set_2,practice,ps2_l02,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,quotient_rule,expression,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
U3-S1-PS2-L03,MATH,3,3.1,practice_set_2,practice,ps2_l03,last,2,"Differentiate products and quotients, select among core derivative rules, and apply derivatives to tangent-line situations.",Retrieve and apply the most recent prerequisite learning.,AP Topic 3.1,table_product,numeric,,Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for representation/rigor only (no question wording copied).,
