bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U6-S2-NOTE-YTI04,MATH,6,6.2,notes_you_try_it,notes,pair_4_yti,current,2,"Approximate definite integrals with left, right, midpoint, and trapezoid sums on uniform or nonuniform partitions and interpret over/under estimates.","I can construct named numerical sums from tables or graphs, handle nonuniform widths, and compare approximation methods using function behavior.","AP Topics 6.2, 6.3",riemann_over_under,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U6-S3-NOTE-EX01,MATH,6,6.3,notes_example,notes,pair_1_ex,current,2,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",ftc_chain,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U6-S3-NOTE-YTI01,MATH,6,6.3,notes_you_try_it,notes,pair_1_yti,current,2,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",accumulation_behavior_graph,intervals,u6_s3_note_yti01_integrand.png,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U6-S3-NOTE-EX02,MATH,6,6.3,notes_example,notes,pair_2_ex,current,2,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",accumulation_behavior_graph,intervals,u6_s3_note_ex02_integrand.png,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U6-S3-NOTE-YTI02,MATH,6,6.3,notes_you_try_it,notes,pair_2_yti,current,1,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",ftc_direct,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U6-S3-NOTE-EX03,MATH,6,6.3,notes_example,notes,pair_3_ex,current,1,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",ftc_direct,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U6-S3-NOTE-YTI03,MATH,6,6.3,notes_you_try_it,notes,pair_3_yti,current,2,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",accumulation_second_derivative,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U6-S3-NOTE-EX04,MATH,6,6.3,notes_example,notes,pair_4_ex,current,2,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",accumulation_second_derivative,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U6-S3-NOTE-YTI04,MATH,6,6.3,notes_you_try_it,notes,pair_4_yti,current,1,"Connect definite integrals and accumulation functions through the Fundamental Theorem of Calculus, including derivatives of integrals and behavior of accumulation functions.",I can differentiate integral-defined functions and use the integrand to analyze how an accumulation function changes.,"AP Topics 6.4, 6.5",accumulation_anchor,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U6-S4-NOTE-EX01,MATH,6,6.4,notes_example,notes,pair_1_ex,current,1,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",basic_antiderivative,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U6-S4-NOTE-YTI01,MATH,6,6.4,notes_you_try_it,notes,pair_1_yti,current,2,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",ftc_evaluation,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U6-S4-NOTE-EX02,MATH,6,6.4,notes_example,notes,pair_2_ex,current,2,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",ftc_evaluation,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U6-S4-NOTE-YTI02,MATH,6,6.4,notes_you_try_it,notes,pair_2_yti,current,1,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",definite_indefinite_notation,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U6-S4-NOTE-EX03,MATH,6,6.4,notes_example,notes,pair_3_ex,current,1,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",definite_indefinite_notation,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U6-S4-NOTE-YTI03,MATH,6,6.4,notes_you_try_it,notes,pair_3_yti,current,1,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",reverse_bounds,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U6-S4-NOTE-EX04,MATH,6,6.4,notes_example,notes,pair_4_ex,current,1,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",reverse_bounds,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U6-S4-NOTE-YTI04,MATH,6,6.4,notes_you_try_it,notes,pair_4_yti,current,2,"Find antiderivatives and evaluate definite integrals using the Fundamental Theorem of Calculus, with correct constants and notation for indefinite integrals.","I can find antiderivative families, evaluate definite integrals from antiderivatives, and distinguish when a constant of integration belongs.","AP Topics 6.7, 6.8",particular_antiderivative,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U6-S5-NOTE-EX01,MATH,6,6.5,notes_example,notes,pair_1_ex,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",u_substitution,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U6-S5-NOTE-YTI01,MATH,6,6.5,notes_you_try_it,notes,pair_1_yti,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",definite_u_substitution,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U6-S5-NOTE-EX02,MATH,6,6.5,notes_example,notes,pair_2_ex,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",definite_u_substitution,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U6-S5-NOTE-YTI02,MATH,6,6.5,notes_you_try_it,notes,pair_2_yti,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",algebraic_rewrite_integration,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U6-S5-NOTE-EX03,MATH,6,6.5,notes_example,notes,pair_3_ex,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",algebraic_rewrite_integration,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U6-S5-NOTE-YTI03,MATH,6,6.5,notes_you_try_it,notes,pair_3_yti,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",long_division_integration,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U6-S5-NOTE-EX04,MATH,6,6.5,notes_example,notes,pair_4_ex,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",long_division_integration,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U6-S5-NOTE-YTI04,MATH,6,6.5,notes_you_try_it,notes,pair_4_yti,current,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.","I can recognize integrand structure, choose an efficient integration strategy, execute the method consistently, and justify why it fits.","AP Topics 6.9, 6.10, 6.14",complete_square_integration,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U6-S1-PS1-C01,MATH,6,6.1,practice_set_1,practice,ps1_c01,current,1,"Interpret accumulation of change from rate graphs using signed area, units, and properties of definite integrals.","I can interpret signed area as net change, estimate accumulation from geometric regions, and keep the units of an accumulated rate meaningful.","AP Topics 6.1, 6.6",integral_properties,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-C02,MATH,6,6.1,practice_set_1,practice,ps1_c02,current,1,"Interpret accumulation of change from rate graphs using signed area, units, and properties of definite integrals.","I can interpret signed area as net change, estimate accumulation from geometric regions, and keep the units of an accumulated rate meaningful.","AP Topics 6.1, 6.6",signed_geometric_area,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-C03,MATH,6,6.1,practice_set_1,practice,ps1_c03,current,2,"Interpret accumulation of change from rate graphs using signed area, units, and properties of definite integrals.","I can interpret signed area as net change, estimate accumulation from geometric regions, and keep the units of an accumulated rate meaningful.","AP Topics 6.1, 6.6",initial_value_plus_accumulation,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-C04,MATH,6,6.1,practice_set_1,practice,ps1_c04,current,1,"Interpret accumulation of change from rate graphs using signed area, units, and properties of definite integrals.","I can interpret signed area as net change, estimate accumulation from geometric regions, and keep the units of an accumulated rate meaningful.","AP Topics 6.1, 6.6",integral_units,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-C05,MATH,6,6.1,practice_set_1,practice,ps1_c05,current,3,"Interpret accumulation of change from rate graphs using signed area, units, and properties of definite integrals.","I can interpret signed area as net change, estimate accumulation from geometric regions, and keep the units of an accumulated rate meaningful.","AP Topics 6.1, 6.6",signed_area_critique,constructed_response,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-L01,MATH,6,6.1,practice_set_1,practice,ps1_l01,last,2,Model optimization situations with constraints and objective functions and justify optimal values with calculus.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 6.1, 6.6",optimization_retrieval,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-L02,MATH,6,6.1,practice_set_1,practice,ps1_l02,last,2,Model optimization situations with constraints and objective functions and justify optimal values with calculus.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 6.1, 6.6",optimization_model_retrieval,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-L03,MATH,6,6.1,practice_set_1,practice,ps1_l03,last,3,Model optimization situations with constraints and objective functions and justify optimal values with calculus.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 6.1, 6.6",optimization_justification_retrieval,constructed_response,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-L04,MATH,6,6.1,practice_set_1,practice,ps1_l04,last,2,Model optimization situations with constraints and objective functions and justify optimal values with calculus.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 6.1, 6.6",optimization_application_retrieval,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-L05,MATH,6,6.1,practice_set_1,practice,ps1_l05,last,1,Model optimization situations with constraints and objective functions and justify optimal values with calculus.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 6.1, 6.6",optimization_vocabulary_retrieval,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M01,MATH,6,6.1,practice_set_1,practice,ps1_m01,mastery,2,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",limit_retrieval,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M02,MATH,6,6.1,practice_set_1,practice,ps1_m02,mastery,2,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",product_rule_retrieval,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M03,MATH,6,6.1,practice_set_1,practice,ps1_m03,mastery,2,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",linearization_retrieval,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M04,MATH,6,6.1,practice_set_1,practice,ps1_m04,mastery,1,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",algebra_retrieval,numeric,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M05,MATH,6,6.1,practice_set_1,practice,ps1_m05,mastery,2,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",rate_meaning_retrieval,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M06,MATH,6,6.1,practice_set_1,practice,ps1_m06,mastery,1,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",graph_sign_retrieval,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M07,MATH,6,6.1,practice_set_1,practice,ps1_m07,mastery,2,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",derivative_rule_retrieval,expression,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U6-S1-PS1-M08,MATH,6,6.1,practice_set_1,practice,ps1_m08,mastery,1,Derivative meaning and rules; graph/table interpretation; algebraic manipulation; notation and units.,"I can retrieve durable derivative, graph, algebra, notation, and units learning.","AP Topics 6.1, 6.6",units_retrieval,text,,"Unit 6 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
