bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U8-S2-NOTE-EX02,MATH,8,8.2,notes_example,notes,pair_2_ex,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_total_distance,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U8-S2-NOTE-YTI02,MATH,8,8.2,notes_you_try_it,notes,pair_2_yti,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_position,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U8-S2-NOTE-EX03,MATH,8,8.2,notes_example,notes,pair_3_ex,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_position,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U8-S2-NOTE-YTI03,MATH,8,8.2,notes_you_try_it,notes,pair_3_yti,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_compare_quantities,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U8-S2-NOTE-EX04,MATH,8,8.2,notes_example,notes,pair_4_ex,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_compare_quantities,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U8-S2-NOTE-YTI04,MATH,8,8.2,notes_you_try_it,notes,pair_4_yti,current,2,"Use integrals to determine displacement, total distance, and position from velocity, while distinguishing velocity from speed and accounting for direction changes.",I can compute displacement and total distance from velocity and recover position from velocity with an initial condition.,AP Topic 8.2,motion_velocity_graph,numeric,u8_s2_note_yti04_velocity_graph.png,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U8-S3-NOTE-EX01,MATH,8,8.3,notes_example,notes,pair_1_ex,current,2,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_dx,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U8-S3-NOTE-YTI01,MATH,8,8.3,notes_you_try_it,notes,pair_1_yti,current,2,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_dy,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U8-S3-NOTE-EX02,MATH,8,8.3,notes_example,notes,pair_2_ex,current,2,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_dy,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U8-S3-NOTE-YTI02,MATH,8,8.3,notes_you_try_it,notes,pair_2_yti,current,3,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_multiple_intersections,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U8-S3-NOTE-EX03,MATH,8,8.3,notes_example,notes,pair_3_ex,current,3,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_multiple_intersections,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U8-S3-NOTE-YTI03,MATH,8,8.3,notes_you_try_it,notes,pair_3_yti,current,3,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_orientation_choice,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U8-S3-NOTE-EX04,MATH,8,8.3,notes_example,notes,pair_4_ex,current,3,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_orientation_choice,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U8-S3-NOTE-YTI04,MATH,8,8.3,notes_you_try_it,notes,pair_4_yti,current,2,"Set up and evaluate area between curves with respect to $x$ or $y$, including multiple intersections and orientation decisions.","I can identify bounding functions and intersections, set up area with respect to $x$ or $y$, and justify when a region requires splitting.","AP Topics 8.4, 8.5, 8.6",area_graph,numeric,u8_s3_note_yti04_bounded_region.png,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U8-S4-NOTE-EX01,MATH,8,8.4,notes_example,notes,pair_1_ex,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_square,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U8-S4-NOTE-YTI01,MATH,8,8.4,notes_you_try_it,notes,pair_1_yti,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_semicircle,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U8-S4-NOTE-EX02,MATH,8,8.4,notes_example,notes,pair_2_ex,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_semicircle,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U8-S4-NOTE-YTI02,MATH,8,8.4,notes_you_try_it,notes,pair_2_yti,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_rectangle,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U8-S4-NOTE-EX03,MATH,8,8.4,notes_example,notes,pair_3_ex,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_rectangle,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U8-S4-NOTE-YTI03,MATH,8,8.4,notes_you_try_it,notes,pair_3_yti,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_triangle,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U8-S4-NOTE-EX04,MATH,8,8.4,notes_example,notes,pair_4_ex,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_triangle,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U8-S4-NOTE-YTI04,MATH,8,8.4,notes_you_try_it,notes,pair_4_yti,current,2,Model volumes with known cross-sectional shapes by converting a base region into an area function and integrating over the appropriate interval.,"I can build a cross-sectional area function from a base region and set up volumes for square, rectangular, triangular, or semicircular cross sections.","AP Topics 8.7, 8.8",cross_section_graph_setup,expression,u8_s4_note_yti04_base_region.png,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U8-S5-NOTE-EX01,MATH,8,8.5,notes_example,notes,pair_1_ex,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",disc_shifted_axis,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; EX.
U8-S5-NOTE-YTI01,MATH,8,8.5,notes_you_try_it,notes,pair_1_yti,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",washer_horizontal,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 1; YTI.
U8-S5-NOTE-EX02,MATH,8,8.5,notes_example,notes,pair_2_ex,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",washer_horizontal,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; EX.
U8-S5-NOTE-YTI02,MATH,8,8.5,notes_you_try_it,notes,pair_2_yti,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",washer_vertical,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 2; YTI.
U8-S5-NOTE-EX03,MATH,8,8.5,notes_example,notes,pair_3_ex,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",washer_vertical,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; EX.
U8-S5-NOTE-YTI03,MATH,8,8.5,notes_you_try_it,notes,pair_3_yti,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",rotation_radius_distance,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 3; YTI.
U8-S5-NOTE-EX04,MATH,8,8.5,notes_example,notes,pair_4_ex,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",rotation_radius_distance,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; EX.
U8-S5-NOTE-YTI04,MATH,8,8.5,notes_you_try_it,notes,pair_4_yti,current,2,"Set up disc and washer volume integrals about coordinate or shifted axes, making correct radius and orientation decisions.","I can measure radii from the axis of rotation, distinguish outer from inner radius, and set up disc or washer integrals about horizontal or vertical axes.","AP Topics 8.9, 8.10, 8.11, 8.12",rotation_graph_setup,expression,u8_s5_note_yti04_rotation_region.png,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",Notes pair 4; YTI.
U8-S1-PS1-C01,MATH,8,8.1,practice_set_1,practice,ps1_c01,current,2,"Use definite integrals to determine average value and net change, and distinguish average value from average rate of change in contextual situations.","I can compute and interpret average value, use a rate function to determine net change, and distinguish those quantities from average rate of change.","AP Topics 8.1, 8.3",net_change,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-C02,MATH,8,8.1,practice_set_1,practice,ps1_c02,current,2,"Use definite integrals to determine average value and net change, and distinguish average value from average rate of change in contextual situations.","I can compute and interpret average value, use a rate function to determine net change, and distinguish those quantities from average rate of change.","AP Topics 8.1, 8.3",average_value_vs_aroc,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-C03,MATH,8,8.1,practice_set_1,practice,ps1_c03,current,2,"Use definite integrals to determine average value and net change, and distinguish average value from average rate of change in contextual situations.","I can compute and interpret average value, use a rate function to determine net change, and distinguish those quantities from average rate of change.","AP Topics 8.1, 8.3",initial_plus_net_change,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-C04,MATH,8,8.1,practice_set_1,practice,ps1_c04,current,2,"Use definite integrals to determine average value and net change, and distinguish average value from average rate of change in contextual situations.","I can compute and interpret average value, use a rate function to determine net change, and distinguish those quantities from average rate of change.","AP Topics 8.1, 8.3",net_change_table,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-C05,MATH,8,8.1,practice_set_1,practice,ps1_c05,current,3,"Use definite integrals to determine average value and net change, and distinguish average value from average rate of change in contextual situations.","I can compute and interpret average value, use a rate function to determine net change, and distinguish those quantities from average rate of change.","AP Topics 8.1, 8.3",average_value_critique,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-L01,MATH,8,8.1,practice_set_1,practice,ps1_l01,last,1,Model and interpret exponential growth and decay from differential equations in contextual situations.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 8.1, 8.3",exp_de_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-L02,MATH,8,8.1,practice_set_1,practice,ps1_l02,last,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 8.1, 8.3",half_life_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-L03,MATH,8,8.1,practice_set_1,practice,ps1_l03,last,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 8.1, 8.3",exp_model_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-L04,MATH,8,8.1,practice_set_1,practice,ps1_l04,last,1,Model and interpret exponential growth and decay from differential equations in contextual situations.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 8.1, 8.3",exp_parameter_interpretation,text,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-L05,MATH,8,8.1,practice_set_1,practice,ps1_l05,last,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,I can retrieve and apply the most recent prerequisite learning.,"AP Topics 8.1, 8.3",exp_verification_retrieval,constructed_response,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M01,MATH,8,8.1,practice_set_1,practice,ps1_m01,mastery,2,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",definite_integral_retrieval,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M02,MATH,8,8.1,practice_set_1,practice,ps1_m02,mastery,1,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",units_retrieval,text,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M03,MATH,8,8.1,practice_set_1,practice,ps1_m03,mastery,1,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",algebra_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M04,MATH,8,8.1,practice_set_1,practice,ps1_m04,mastery,1,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",integral_property_retrieval,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M05,MATH,8,8.1,practice_set_1,practice,ps1_m05,mastery,1,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",graph_sign_retrieval,text,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M06,MATH,8,8.1,practice_set_1,practice,ps1_m06,mastery,2,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",limit_retrieval,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M07,MATH,8,8.1,practice_set_1,practice,ps1_m07,mastery,2,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",derivative_relationship_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M08,MATH,8,8.1,practice_set_1,practice,ps1_m08,mastery,1,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",antiderivative_retrieval,expression,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U8-S1-PS1-M09,MATH,8,8.1,practice_set_1,practice,ps1_m09,mastery,2,Definite-integral meaning; accumulation and antiderivatives; graph/table interpretation; algebraic and geometric setup; units.,"I can retrieve durable calculus, algebra, graph, geometry, notation, and units learning.","AP Topics 8.1, 8.3",definite_integral_retrieval,numeric,,"Unit 8 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
