bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U4-S3-NOTE-EX01,MATH,4,4.3,notes_example,notes,pair_1_ex,current,1,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_vocabulary,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; EX.
U4-S3-NOTE-YTI01,MATH,4,4.3,notes_you_try_it,notes,pair_1_yti,current,1,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_vocabulary,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U4-S3-NOTE-EX02,MATH,4,4.3,notes_example,notes,pair_2_ex,current,2,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_square,equation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; EX.
U4-S3-NOTE-YTI02,MATH,4,4.3,notes_you_try_it,notes,pair_2_yti,current,2,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_square,equation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U4-S3-NOTE-EX03,MATH,4,4.3,notes_example,notes,pair_3_ex,current,2,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_ladder,equation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; EX.
U4-S3-NOTE-YTI03,MATH,4,4.3,notes_you_try_it,notes,pair_3_yti,current,2,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_setup_ladder,equation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U4-S3-NOTE-EX04,MATH,4,4.3,notes_example,notes,pair_4_ex,current,1,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_quantity_rate,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; EX.
U4-S3-NOTE-YTI04,MATH,4,4.3,notes_you_try_it,notes,pair_4_yti,current,1,"Translate a changing-quantity context into related variables, rates, a constraint equation, and the specific instant needed for related-rates reasoning.","I can identify changing quantities and rates, write a valid constraint, and prepare a related-rates setup without substituting values too early.",AP Topic 4.4,related_quantity_rate,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U4-S4-NOTE-EX01,MATH,4,4.4,notes_example,notes,pair_1_ex,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_circle_area,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; EX.
U4-S4-NOTE-YTI01,MATH,4,4.4,notes_you_try_it,notes,pair_1_yti,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_circle_area,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U4-S4-NOTE-EX02,MATH,4,4.4,notes_example,notes,pair_2_ex,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_sphere_volume,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; EX.
U4-S4-NOTE-YTI02,MATH,4,4.4,notes_you_try_it,notes,pair_2_yti,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_sphere_volume,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U4-S4-NOTE-EX03,MATH,4,4.4,notes_example,notes,pair_3_ex,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_ladder,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; EX.
U4-S4-NOTE-YTI03,MATH,4,4.4,notes_you_try_it,notes,pair_3_yti,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_ladder,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U4-S4-NOTE-EX04,MATH,4,4.4,notes_example,notes,pair_4_ex,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_cylinder,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; EX.
U4-S4-NOTE-YTI04,MATH,4,4.4,notes_you_try_it,notes,pair_4_yti,current,2,"Solve related-rates problems by modeling the quantities, differentiating with respect to time, substituting the instant data, and interpreting the resulting rate with units and direction.",I can solve geometric and physical related-rate contexts and explain the sign and units of the requested rate.,AP Topic 4.5,related_cylinder,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U4-S5-NOTE-EX01,MATH,4,4.5,notes_example,notes,pair_1_ex,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_data,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; EX.
U4-S5-NOTE-YTI01,MATH,4,4.5,notes_you_try_it,notes,pair_1_yti,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_data,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 1; YTI.
U4-S5-NOTE-EX02,MATH,4,4.5,notes_example,notes,pair_2_ex,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_sqrt,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; EX.
U4-S5-NOTE-YTI02,MATH,4,4.5,notes_you_try_it,notes,pair_2_yti,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_sqrt,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 2; YTI.
U4-S5-NOTE-EX03,MATH,4,4.5,notes_example,notes,pair_3_ex,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_locality,constructed_response,u4_s5_note_ex03_local_linearity.png,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; EX.
U4-S5-NOTE-YTI03,MATH,4,4.5,notes_you_try_it,notes,pair_3_yti,current,2,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",linearization_locality,constructed_response,u4_s5_note_yti03_local_linearity.png,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 3; YTI.
U4-S5-NOTE-EX04,MATH,4,4.5,notes_example,notes,pair_4_ex,current,1,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",lhopital_form_recognition,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; EX.
U4-S5-NOTE-YTI04,MATH,4,4.5,notes_you_try_it,notes,pair_4_yti,current,1,Use local linearity for tangent-line approximation and apply L'Hospital's Rule only to appropriate indeterminate forms when its conditions are satisfied.,"I can build and use a linearization, discuss local approximation behavior, and decide whether L'Hospital's Rule is justified before applying it.","AP Topics 4.6, 4.7",lhopital_form_recognition,classification,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,Notes pair 4; YTI.
U4-S1-PS1-C01,MATH,4,4.1,practice_set_1,practice,ps1_c01,current,1,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_function_value,interpretation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-C02,MATH,4,4.1,practice_set_1,practice,ps1_c02,current,1,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_first_derivative,interpretation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-C03,MATH,4,4.1,practice_set_1,practice,ps1_c03,current,2,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_second_derivative,interpretation,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-C04,MATH,4,4.1,practice_set_1,practice,ps1_c04,current,2,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_compare_orders,constructed_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-C05,MATH,4,4.1,practice_set_1,practice,ps1_c05,current,3,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_claim_critique,constructed_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-L01,MATH,4,4.1,practice_set_1,practice,ps1_l01,last,3,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections from Unit 3 Section 3.5.",Retrieve and apply the most recent prerequisite learning.,"AP Topics 4.1, 4.3",strategy_selection,constructed_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-L02,MATH,4,4.1,practice_set_1,practice,ps1_l02,last,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections from Unit 3 Section 3.5.",Retrieve and apply the most recent prerequisite learning.,"AP Topics 4.1, 4.3",motion_preview,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-L03,MATH,4,4.1,practice_set_1,practice,ps1_l03,last,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections from Unit 3 Section 3.5.",Retrieve and apply the most recent prerequisite learning.,"AP Topics 4.1, 4.3",chain_rule,expression,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-L04,MATH,4,4.1,practice_set_1,practice,ps1_l04,last,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections from Unit 3 Section 3.5.",Retrieve and apply the most recent prerequisite learning.,"AP Topics 4.1, 4.3",mixed_derivative,expression,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-L05,MATH,4,4.1,practice_set_1,practice,ps1_l05,last,2,"Synthesize derivative rules, higher-order notation, procedure selection, and early motion connections from Unit 3 Section 3.5.",Retrieve and apply the most recent prerequisite learning.,"AP Topics 4.1, 4.3",implicit_derivative,expression,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M01,MATH,4,4.1,practice_set_1,practice,ps1_m01,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",algebraic_limit,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M02,MATH,4,4.1,practice_set_1,practice,ps1_m02,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",table_derivative,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M03,MATH,4,4.1,practice_set_1,practice,ps1_m03,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",derivative_units,short_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M04,MATH,4,4.1,practice_set_1,practice,ps1_m04,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",continuity,short_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M05,MATH,4,4.1,practice_set_1,practice,ps1_m05,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",product_rule,expression,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M06,MATH,4,4.1,practice_set_1,practice,ps1_m06,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",quotient_rule,expression,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M07,MATH,4,4.1,practice_set_1,practice,ps1_m07,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",derivative_evaluation,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M08,MATH,4,4.1,practice_set_1,practice,ps1_m08,mastery,1,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",average_rate,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M09,MATH,4,4.1,practice_set_1,practice,ps1_m09,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",algebraic_limit,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS1-M10,MATH,4,4.1,practice_set_1,practice,ps1_m10,mastery,2,Derivative notation and rules; graph/table interpretation; units and rate meaning; limit and continuity reasoning when relevant.,Retrieve durable prerequisite learning that supports derivative reasoning.,"AP Topics 4.1, 4.3",table_derivative,numeric,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
U4-S1-PS2-C01,MATH,4,4.1,practice_set_2,practice,ps2_c01,current,3,"Interpret $f$, $f'$, and $f''$ in context using appropriate units, rates, and verbal meaning.","I can interpret $f$, $f'$, and $f''$ in context, attach correct units, and distinguish a quantity from its first and second rates of change.","AP Topics 4.1, 4.3",context_claim_critique,constructed_response,,Unit 4 Assessment Plan + Course Framework; supplied AP Topic scoring guides consulted for authentic representation/rigor only (no question wording copied).,
